Lietas ID (caseID),Tiesas ID (courtID),Tiesa,Dzimšanas datums,Ienākšanas kārtība,Ienākšanas datums,Izskatīšanas datums,Būtība,Prasījuma apmērs,atb_fiz,atb_jur,pras_fiz,pras_jur,Nozīmētās sēdes,Notikušās sēdes,naudaS_sods,dzivo_arzemes,atbr_no_nodevas
1960758,19,Ogres rajona tiesa,081152,Pirmo reizi,11/11/2016,11/8/2017,Prasības pieteikums maza apmēra prasībā par naudas piedziņu.,725.41,1,0,0,1,0,0,0,0,0
1960761,19,Ogres rajona tiesa,271157,Pirmo reizi,11/11/2016,1/25/2017,Prasības pieteikums maza apmēra prasībā par naudas piedziņu.,767.14,1,0,0,1,0,0,0,0,0
1960787,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,030180,Pirmo reizi,11/11/2016,11/29/2017,maza apmēra prasība par naudas piedziņu,1164.24,1,0,0,1,0,0,0,0,0
1960789,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,050856,Pirmo reizi,11/11/2016,2/22/2017,maza apmēra prasība par naudas piedziņu,1198.47,1,0,0,1,0,0,0,0,0
1960828,2,Alūksnes rajona tiesa,290167,Pirmo reizi,11/11/2016,2/1/2017,Par parāda piedziņu,16155.00,1,0,0,1,1,0,0,0,0
1960833,28,Rēzeknes tiesa,230471,Pirmo reizi,11/11/2016,10/2/2017,maza apmēra prasība par naudas piedziņu,1988.80,0,1,1,0,4,1,0,0,0
1960880,40,Valkas rajona tiesa,060159,Pirmo reizi,11/11/2016,3/13/2017,parāda piedziņa,9988.18,1,0,0,1,1,0,0,0,0
1960898,6,Dobeles rajona tiesa,290780,Pirmo reizi,11/11/2016,2/6/2017,maza apmēra prasība par naudas piedziņu,560.00,1,0,1,0,0,0,0,0,0
1960924,279,Rīgas pilsētas Pārdaugavas tiesa,260570,Sakarā ar tiesu apvienošanu,1/31/2017,8/16/2017,"dzīvojamās mājas uzturēšanas un apsaimniekošanas maksas un saņemto pakalpojumu maksājumu parāda, līgumsoda un likumisko procentu piedziņa",7013.19,1,0,0,1,2,1,0,0,0
1960929,279,Rīgas pilsētas Pārdaugavas tiesa,140955,Sakarā ar tiesu apvienošanu,1/31/2017,3/7/2017,"dzīvojamās mājas uzturēšanas un apsaimniekošanas maksas un saņemto pakalpojumu maksājumu parāda, līgumsoda un likumisko procentu piedziņa",7794.36,1,0,0,1,2,0,0,0,0
1961018,27,Liepājas tiesa,120873,Pirmo reizi,11/14/2016,3/21/2017,zaudējumu piedziņa,787.13,1,0,0,1,0,0,0,0,0
1961023,34,Rīgas pilsētas Ziemeļu rajona tiesa,130877,Pirmo reizi,11/14/2016,4/12/2017,maza apmēra prasībā par naudas piedziņu,433.06,1,0,0,1,1,0,0,0,0
1961024,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,220971,Pirmo reizi,11/14/2016,10/26/2017,maza apmēra prasībā par naudas piedziņu,1583.66,0,1,0,1,3,3,0,0,0
1961025,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,150678,Pirmo reizi,11/14/2016,5/16/2017,maza apmēra prasībā par naudas piedziņu,1374.38,1,0,0,1,0,0,0,1,0
1961026,34,Rīgas pilsētas Ziemeļu rajona tiesa,050479,Pirmo reizi,11/14/2016,5/12/2017,maza apmēra prasībā par naudas piedziņu,452.27,1,0,0,1,0,0,0,0,0
1961030,28,Rēzeknes tiesa,270766,Pirmo reizi,11/14/2016,3/29/2017,maza apmēra prasība par naudas piedziņu,541.00,0,1,1,0,0,0,0,0,0
1961049,1,Aizkraukles rajona tiesa,250466,Pirmo reizi,11/14/2016,5/31/2017,parāda piedziņa,16287.20,1,0,0,1,1,0,0,0,0
1961050,29,Rīgas rajona tiesa,180181,Pirmo reizi,11/14/2016,2/3/2017,parāda piedziņa,134109.00,1,0,0,1,0,0,0,0,0
1961076,31,Ventspils tiesa,050174,Pirmo reizi,11/14/2016,1/9/2017,maza apmēra prasība par naudas piedziņu,728.40,1,0,0,1,0,0,0,0,0
1961079,31,Ventspils tiesa,230856,Pirmo reizi,11/14/2016,3/9/2017,parāda piedziņa,2525.96,1,0,0,1,1,0,0,0,0
1961083,31,Ventspils tiesa,130867,Pirmo reizi,11/14/2016,2/1/2017,maza apmēra prasība par naudas piedziņu,790.59,1,0,0,1,0,0,0,0,0
1961090,279,Rīgas pilsētas Pārdaugavas tiesa,171172,Sakarā ar tiesu apvienošanu,1/31/2017,8/10/2017,maza apmēra prasība par naudas piedziņu,103.62,1,0,0,1,0,0,0,0,0
1961100,273,Rīgas rajona tiesa Jūrmalas tiesu nams,240772,Pirmo reizi,11/14/2016,2/7/2017,maza apmēra prasība par naudas piedziņu,471.61,1,0,0,1,0,0,0,0,0
1961100,28,Rēzeknes tiesa,230471,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),2/9/2017,6/27/2017,maza apmēra prasība par naudas piedziņu,471.61,1,0,0,1,0,0,0,0,0
1961102,279,Rīgas pilsētas Pārdaugavas tiesa,230577,Sakarā ar tiesu apvienošanu,1/31/2017,7/11/2017, maza apmēra prasība par naudas piedziņu   ,545.12,1,0,0,1,0,0,0,0,0
1961103,23,Jelgavas tiesa,050571,Pirmo reizi,11/14/2016,3/30/2017,maza apmēra prasība par naudas piedziņu,508.91,1,0,0,1,0,0,0,0,0
1961105,18,Madonas rajona tiesa,160250,Pirmo reizi,11/14/2016,4/11/2017,parāda piedziņa,3781.26,1,0,0,1,2,0,0,0,0
1961117,18,Madonas rajona tiesa,160250,Pirmo reizi,11/14/2016,3/6/2017,maza apmēra prasība par naudas piedziņu,320.76,1,0,0,1,0,0,0,0,0
1961125,279,Rīgas pilsētas Pārdaugavas tiesa,280468,Sakarā ar tiesu apvienošanu,1/31/2017,12/7/2017,zaudējumu piedziņa,31692.59,1,0,0,1,9,1,0,0,0
1961134,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,130374,Pirmo reizi,11/14/2016,1/27/2017,maza apmēra prasībā par naudas piedziņu,550.22,1,0,0,1,0,0,0,0,0
1961134,22,Daugavpils tiesa,030860,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),2/1/2017,5/16/2017,maza apmēra prasībā par naudas piedziņu,550.22,1,0,0,1,0,0,0,0,0
1961135,19,Ogres rajona tiesa,081152,Pirmo reizi,11/14/2016,5/12/2017,Prasības pieteikums par parāda piedziņu.,13817.91,1,0,0,1,2,1,0,0,0
1961141,8,Jēkabpils rajona tiesa,170152,Pirmo reizi,11/14/2016,3/22/2017,maza apmēra prasība par naudas piedziņu,148.42,1,0,0,1,0,0,0,0,0
1961146,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,060678,Pirmo reizi,11/14/2016,1/27/2017,par parāda piedziņu,6694.22,1,0,0,1,1,0,0,0,0
1961146,37,Saldus rajona tiesa,190673,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),2/2/2017,10/17/2017,parāda piedziņa,6694.22,1,0,0,1,3,1,0,0,0
1961147,33,Rīgas pilsētas Zemgales priekšpilsētas tiesa,110274,Pirmo reizi,11/14/2016,1/11/2017,maza apmēra prasība par naudas piedziņu,218.60,1,0,0,1,0,0,0,0,0
1961150,19,Ogres rajona tiesa,271157,Pirmo reizi,11/14/2016,3/22/2017,Prasības pieteikums maza apmēra prasībā par naudas piedziņu.,464.00,1,0,1,0,2,0,0,0,0
1961154,279,Rīgas pilsētas Pārdaugavas tiesa,110274,Sakarā ar tiesu apvienošanu,1/31/2017,3/6/2017,maza apmēra prasība par naudas piedziņu   ,144.56,1,0,0,1,0,0,0,0,0
1961154,28,Rēzeknes tiesa,110380,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),3/9/2017,10/3/2017,maza apmēra prasība par naudas piedziņu   ,144.56,1,0,0,1,0,0,0,0,0
1961156,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,220971,Pirmo reizi,11/14/2016,4/11/2017,maza apmēra prasībā par naudas piedziņu  ,1539.43,1,0,0,1,0,0,0,0,0
1961158,19,Ogres rajona tiesa,041172,Pirmo reizi,11/14/2016,3/15/2017,Prasības pieteikums par zaudējumu un likumisko procentu piedziņu.,2932.40,0,1,0,1,1,0,0,0,0
1961160,279,Rīgas pilsētas Pārdaugavas tiesa,220675,Sakarā ar tiesu apvienošanu,1/31/2017,5/15/2017,maza apmēra prasība par naudas piedziņu,609.29,1,0,0,1,0,0,0,1,0
1961164,279,Rīgas pilsētas Pārdaugavas tiesa,010551,Sakarā ar tiesu apvienošanu,1/31/2017,4/27/2017,maza apmēra prasība par naudas piedziņu,490.97,1,0,0,1,0,0,0,0,0
1961169,29,Rīgas rajona tiesa,040366,Pirmo reizi,11/14/2016,10/25/2017,parāda piedziņa,3467.98,1,0,0,1,2,1,0,0,0
1961176,19,Ogres rajona tiesa,111061,Pirmo reizi,11/14/2016,3/8/2017,Prasības pieteikums maza apmēra prasībā par naudas piedziņu.,301.08,1,0,0,1,0,0,0,0,0
1961185,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,130374,Pirmo reizi,11/14/2016,1/27/2017,par dzīvojamās mājas apsaimniekošanas un komunālo maksājumu parāda piedziņu,3732.88,1,0,0,1,1,0,0,0,0
1961185,37,Saldus rajona tiesa,121068,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),2/2/2017,3/22/2017,dzīvojamās mājas apsaimniekošanas un komunālo maksājumu parāda piedziņa,3732.88,1,0,0,1,2,1,0,0,0
1961186,19,Ogres rajona tiesa,291182,Pirmo reizi,11/14/2016,3/13/2017,Prasības pieteikums maza apmēra prasība par naudas piedziņu.,618.28,1,0,0,1,0,0,0,0,0
1961190,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,060678,Pirmo reizi,11/14/2016,1/27/2017,maza apmēra prasībā par naudas piedziņu  ,322.50,1,0,0,1,0,0,0,0,0
1961190,28,Rēzeknes tiesa,030573,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),2/1/2017,12/14/2017,maza apmēra prasībā par naudas piedziņu  ,322.50,1,0,0,1,0,0,0,0,0
1961198,29,Rīgas rajona tiesa,140659,Pirmo reizi,11/14/2016,11/15/2017,par dzīvojamās mājas uzturēšanas un apsaimniekošanas maksas un saņemto pakalpojumu maksājumu parāda un likumisko procentu piedziņu,6620.12,0,1,0,1,2,0,0,0,0
1961206,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,150678,Pirmo reizi,11/14/2016,1/27/2017,maza apmēra prasībā par naudas piedziņu,1996.50,0,1,0,1,0,0,0,0,0
1961206,2,Alūksnes rajona tiesa,101173,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),2/1/2017,3/9/2017,maza apmēra prasībā par naudas piedziņu,1996.50,0,1,0,1,0,0,0,0,0
1961213,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,220971,Pirmo reizi,11/14/2016,4/27/2017,par parāda piedziņu,3345.00,1,0,0,1,2,1,0,0,0
1961219,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,240459,Pirmo reizi,11/14/2016,3/27/2017,par parāda piedziņu,3386.18,1,0,0,1,2,1,0,0,0
1961224,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,060678,Pirmo reizi,11/14/2016,1/27/2017,par parāda piedziņu,4683.13,1,0,0,1,1,0,0,0,0
1961224,1,Aizkraukles rajona tiesa,250466,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),2/1/2017,8/22/2017,par parāda piedziņu,4683.13,1,0,0,1,1,0,0,0,0
1961227,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,271273,Pirmo reizi,11/14/2016,6/7/2017,par parāda piedziņu,3655.95,1,0,0,1,2,1,0,0,0
1961232,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,130374,Pirmo reizi,11/14/2016,2/17/2017,par parāda piedziņu,2841.71,1,0,0,1,1,0,1,0,0
1961232,6,Dobeles rajona tiesa,290780,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),2/22/2017,6/1/2017,par parāda piedziņu,2841.71,1,0,0,1,1,0,0,0,0
1961233,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,240459,Pirmo reizi,11/14/2016,3/27/2017,par parāda piedziņu,3521.43,1,0,0,1,2,1,0,0,0
1961234,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,170969,Pirmo reizi,11/14/2016,1/27/2017,par parāda piedziņu,3437.03,1,0,0,1,1,0,0,0,0
1961234,1,Aizkraukles rajona tiesa,150259,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),2/1/2017,6/8/2017,par parāda piedziņu,3437.03,1,0,0,1,1,0,0,0,0
1961235,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,220971,Pirmo reizi,11/14/2016,6/9/2017,par parāda piedziņu,3726.04,1,0,0,1,3,1,0,0,0
1961238,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,270676,Pirmo reizi,11/14/2016,5/9/2017,maza apmēra prasība par naudas piedziņu,2080.86,1,0,0,1,0,0,0,1,0
1961240,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,050856,Pirmo reizi,11/14/2016,2/28/2017,maza apmēra prasībā par naudas piedziņu,1610.18,1,0,0,1,0,0,0,1,0
1961241,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,060178,Pirmo reizi,11/14/2016,9/28/2017,maza apmēra prasībā par naudas piedziņu,725.73,1,0,0,1,0,0,0,0,0
1961242,22,Daugavpils tiesa,240969,Pirmo reizi,11/14/2016,3/8/2017,parāda piedziņa,3453.62,1,0,0,1,1,0,0,0,0
1961245,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,160766,Pirmo reizi,11/14/2016,3/15/2017,maza apmēra prasībā par naudas piedziņu,629.20,1,0,0,1,0,0,0,0,0
1961245,22,Daugavpils tiesa,240969,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),3/20/2017,5/2/2017,maza apmēra prasībā par naudas piedziņu,629.20,1,0,0,1,0,0,0,0,0
1961248,22,Daugavpils tiesa,091071,Pirmo reizi,11/14/2016,3/2/2017,maza apmēra prasība par naudas piedziņu,374.43,1,0,0,1,0,0,0,0,0
1961250,22,Daugavpils tiesa,091071,Pirmo reizi,11/14/2016,2/15/2017,maza apmēra prasība par naudas piedziņu,101.87,1,0,0,1,0,0,0,0,0
1961272,38,Talsu rajona tiesa,210770,Pirmo reizi,11/14/2016,12/20/2017,"prasības pieteikums par mājas pārvaldīšanas izdevumu un pakalpojumu, kas saistīti ar dzīvokļa īpašuma lietošanu, parāda piedziņu",3130.51,1,0,0,1,5,1,0,0,0
1961272,284,Kurzemes rajona tiesa,210770,Sakarā ar tiesu apvienošanu,1/31/2018,12/20/2017,"prasības pieteikums par mājas pārvaldīšanas izdevumu un pakalpojumu, kas saistīti ar dzīvokļa īpašuma lietošanu, parāda piedziņu",3130.51,1,0,0,1,0,0,0,0,0
1961290,28,Rēzeknes tiesa,030573,Pirmo reizi,11/14/2016,1/31/2017,maza apmēra prasība par naudas piedziņu,378.10,1,0,0,1,1,0,0,0,0
1961312,28,Rēzeknes tiesa,270766,Pirmo reizi,11/14/2016,4/10/2017,maza apmēra prasība par naudas piedziņu,475.65,1,0,0,1,0,0,0,0,0
1961325,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,150678,Pirmo reizi,11/14/2016,3/28/2017,maza apmēra prasībā par naudas piedziņu,920.13,1,0,0,1,0,0,0,0,0
1961551,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,180678,Pirmo reizi,11/14/2016,1/27/2017,parāda piedziņa,345616.00,0,1,0,1,1,0,0,0,0
1961570,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,030180,Pirmo reizi,11/15/2016,2/7/2017,par zaudējumu piedziņu,3007.79,1,0,0,1,1,0,0,0,0
1961570,18,Madonas rajona tiesa,040465,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),2/10/2017,5/12/2017,par zaudējumu piedziņu,3007.79,1,0,0,1,1,0,0,0,0
1961580,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,060362,Pirmo reizi,11/15/2016,6/7/2017,parāda piedziņa,1406.50,2,0,0,1,2,1,0,0,0
1961587,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,290568,Pirmo reizi,11/15/2016,10/12/2017,"Prasības pieteikums par aizdevuma, procentu par aizdevumu lietošanu un likumisko procentu piedziņu",8689.40,1,0,1,0,2,1,0,0,0
1961596,8,Jēkabpils rajona tiesa,240381,Pirmo reizi,11/15/2016,3/21/2017,maza apmēra prasība par naudas piedziņu,1169.80,0,1,0,1,0,0,0,0,0
1961599,279,Rīgas pilsētas Pārdaugavas tiesa,261075,Sakarā ar tiesu apvienošanu,1/31/2017,3/7/2017,maza apmēra prasībā par naudas piedziņu,1310.62,0,1,0,1,1,0,0,0,0
1961599,16,Limbažu rajona tiesa,010358,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),3/13/2017,4/25/2017,maza apmēra prasībā par naudas piedziņu,1310.62,0,1,0,1,2,1,0,0,0
1961604,279,Rīgas pilsētas Pārdaugavas tiesa,261075,Sakarā ar tiesu apvienošanu,1/31/2017,3/7/2017,maza apmēra prasībā par naudas piedziņu,4082.00,0,1,0,1,0,0,0,0,0
1961604,38,Talsu rajona tiesa,240462,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),3/13/2017,5/31/2017,maza apmēra prasībā par naudas piedziņu,4082.00,0,1,0,1,2,0,0,0,0
1961619,28,Rēzeknes tiesa,110380,Pirmo reizi,11/14/2016,3/6/2017,maza apmēra prasība par naudas piedziņu,1700.00,1,0,0,1,0,0,0,0,0
1961648,19,Ogres rajona tiesa,111061,Pirmo reizi,11/15/2016,4/7/2017,Prasības pieteikums par parāda piedziņu.,7850.69,0,1,0,1,3,1,0,0,0
1961649,10,Kuldīgas rajona tiesa,100370,Pirmo reizi,11/15/2016,10/9/2017,zaudējumu un naudas līdzekļu piedziņa.,49819.13,1,0,0,1,4,0,0,0,0
1961687,22,Daugavpils tiesa,080270,Pirmo reizi,11/15/2016,4/18/2017,maza apmēra prasība par naudas piedziņu un prasības nodrošināšana,1054.08,0,1,0,1,0,0,0,0,0
1961697,22,Daugavpils tiesa,240969,Pirmo reizi,11/15/2016,2/13/2017,maza apmēra prasība par naudas piedziņu,388.32,1,0,0,1,0,0,0,0,0
1961699,279,Rīgas pilsētas Pārdaugavas tiesa,010551,Sakarā ar tiesu apvienošanu,1/31/2017,5/2/2017,maza apmēra prasība par naudas piedziņu,2025.02,1,0,0,1,3,1,0,0,0
1961701,22,Daugavpils tiesa,240969,Pirmo reizi,11/15/2016,2/13/2017,maza apmēra prasība par naudas piedziņu,1370.38,1,0,0,1,0,0,0,0,0
1961702,279,Rīgas pilsētas Pārdaugavas tiesa,260570,Sakarā ar tiesu apvienošanu,1/31/2017,2/21/2017,"dzīvojamās mājas uzturēšanas un apsaimniekošanas maksas un saņemto pakalpojumu maksājumu parāda, līgumsoda un likumisko procentu piedziņa",7498.75,1,0,0,1,1,0,0,0,0
1961718,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,151274,Pirmo reizi,11/15/2016,1/27/2017,maza apmēra prasībā par naudas piedziņu,2395.44,2,0,0,1,1,0,0,0,0
1961718,23,Jelgavas tiesa,090972,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),2/1/2017,10/26/2017,maza apmēra prasībā par naudas piedziņu,2395.44,2,0,0,1,5,2,2,0,0
1961736,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,151274,Pirmo reizi,11/15/2016,1/27/2017,maza apmēra prasība par naudas piedziņu,1307.33,0,1,2,0,1,0,0,0,0
1961736,23,Jelgavas tiesa,041170,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),2/1/2017,11/13/2017,maza apmēra prasība par naudas piedziņu,1307.33,0,1,2,0,2,0,0,0,0
1961746,273,Rīgas rajona tiesa Jūrmalas tiesu nams,240772,Pirmo reizi,11/15/2016,10/20/2017,parāda piedziņa,3670.43,1,0,0,1,2,1,0,0,0
1961754,8,Jēkabpils rajona tiesa,070268,Pirmo reizi,11/15/2016,7/12/2017,apsaimniekošanas un komunālo pakalpojumu parāda piedziņa,4814.66,1,0,0,1,2,1,0,0,0
1961762,5,Cēsu rajona tiesa,210652,Pirmo reizi,11/15/2016,10/19/2017,Maza apmēra prasība par naudas piedziņu,2009.73,1,0,0,1,0,0,0,1,0
1961763,5,Cēsu rajona tiesa,270966,Pirmo reizi,11/15/2016,2/8/2017,Maza apmēra prasība par naudas piedziņu,316.61,1,0,0,1,0,0,0,0,0
1961767,34,Rīgas pilsētas Ziemeļu rajona tiesa,121264,Pirmo reizi,11/15/2016,10/26/2017,"īres līguma izbeigšana, īres maksas, komunālo maksājumu parāda, likumisko procentu un līgumsoda piedziņa",5771.75,3,0,0,1,2,1,0,1,0
1961793,28,Rēzeknes tiesa,270766,Pirmo reizi,11/15/2016,4/24/2017,maza apmēra prasība par naudas piedziņu,2938.20,0,1,0,1,0,0,0,0,0
1961922,28,Rēzeknes tiesa,100871,Pirmo reizi,11/15/2016,6/15/2017,maza apmēra prasība par naudas piedziņu,996.75,1,0,0,1,0,0,0,0,0
1961931,6,Dobeles rajona tiesa,190570,Pirmo reizi,11/15/2016,3/7/2017,parāda piedziņa,6009.33,1,0,0,1,1,0,0,1,0
1961938,6,Dobeles rajona tiesa,190570,Pirmo reizi,11/15/2016,3/27/2017,maza apmēra prasība par naudas piedziņu,999.54,1,0,0,1,0,0,0,0,0
1961941,19,Ogres rajona tiesa,271157,Pirmo reizi,11/15/2016,1/23/2017,Prasības pieteikums maza apmēra prasībā par naudas piedziņu.,732.23,0,1,0,1,0,0,0,0,0
1961942,6,Dobeles rajona tiesa,290780,Pirmo reizi,11/15/2016,3/31/2017,"izlikšana no dzīvojamās platības,  parāda piedziņa",195.75,1,0,0,1,2,1,0,0,0
1961945,6,Dobeles rajona tiesa,190570,Pirmo reizi,11/15/2016,3/27/2017,"izlikšana no dzīvojamās platības,  parāda piedziņa",266.72,1,0,0,1,1,0,0,0,0
1961956,6,Dobeles rajona tiesa,290780,Pirmo reizi,11/15/2016,3/27/2017,maza apmēra prasība par naudas piedziņu,1483.61,1,0,0,1,0,0,0,0,0
1961968,30,Valmieras rajona tiesa,210770,Pirmo reizi,11/16/2016,2/23/2017,Parāda piedziņa.,5012.07,2,0,0,1,2,0,0,0,0
1961976,34,Rīgas pilsētas Ziemeļu rajona tiesa,121264,Pirmo reizi,11/16/2016,5/8/2017,maza apmēra prasībā par naudas piedziņu,434.96,1,0,0,1,2,0,0,0,0
1961978,34,Rīgas pilsētas Ziemeļu rajona tiesa,090770,Pirmo reizi,11/16/2016,3/14/2017,maza apmēra prasībā par naudas piedziņu,419.12,1,0,0,1,0,0,0,0,0
1961979,279,Rīgas pilsētas Pārdaugavas tiesa,300971,Sakarā ar tiesu apvienošanu,1/31/2017,9/7/2017,maza apmēra prasība par naudas piedziņu,899.50,1,0,0,1,0,0,0,0,0
1961980,279,Rīgas pilsētas Pārdaugavas tiesa,230577,Sakarā ar tiesu apvienošanu,1/31/2017,5/2/2017,maza apmēra prasība par naudas piedziņu,214.52,1,0,0,1,0,0,0,0,0
1961993,279,Rīgas pilsētas Pārdaugavas tiesa,110274,Sakarā ar tiesu apvienošanu,1/31/2017,5/26/2017,maza apmēra prasība par naudas piedziņu,569.38,1,0,0,1,0,0,0,0,0
1961995,279,Rīgas pilsētas Pārdaugavas tiesa,171172,Sakarā ar tiesu apvienošanu,1/31/2017,8/10/2017,maza apmēra prasība par naudas piedziņu,598.69,1,0,0,1,0,0,0,0,0
1962025,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,060678,Pirmo reizi,11/16/2016,11/27/2017,maza apmēra prasībā par naudas piedziņu,579.39,1,0,0,1,0,0,0,0,0
1962030,1,Aizkraukles rajona tiesa,150259,Pirmo reizi,11/16/2016,1/11/2017,maza apmēra prasība par naudas piedziņu,820.68,1,0,0,1,0,0,0,0,0
1962032,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,271273,Pirmo reizi,11/16/2016,5/23/2017,maza apmēra prasībā par naudas piedziņu,1375.16,1,0,0,1,0,0,0,0,0
1962036,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,060178,Pirmo reizi,11/16/2016,11/27/2017,parāda piedziņa par zemes faktisko lietošanu,4254.31,1,0,0,1,3,1,0,0,0
1962043,32,Rīgas pilsētas Vidzemes priekšpilsētas tiesa,270676,Pirmo reizi,11/16/2016,4/6/2017,maza apmēra prasībā par naudas piedziņu,249.45,1,0,0,1,0,0,0,1,0
1962046,23,Jelgavas tiesa,090978,Pirmo reizi,11/16/2016,2/27/2017,maza apmēra prasība par naudas piedziņu,687.47,1,0,0,1,0,0,0,0,0
1962058,29,Rīgas rajona tiesa,250878,Pirmo reizi,11/16/2016,5/23/2017,maza apmēra prasība par naudas piedziņu,1651.92,1,0,0,1,0,0,0,0,0
1962063,273,Rīgas rajona tiesa Jūrmalas tiesu nams,240772,Pirmo reizi,11/16/2016,2/7/2017,maza apmēra prasība par naudas piedziņu,915.24,1,0,0,1,0,0,0,0,0
1962063,2,Alūksnes rajona tiesa,290167,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),2/9/2017,4/11/2017,maza apmēra prasība par naudas piedziņu,915.24,1,0,0,1,1,0,0,0,0
1962084,28,Rēzeknes tiesa,110380,Pirmo reizi,11/16/2016,5/31/2017,maza apmēra prasība par naudas piedziņu,423.79,1,0,0,1,0,0,0,1,0
1962099,22,Daugavpils tiesa,110272,Pirmo reizi,11/16/2016,1/31/2017,maza apmēra prasībā par naudas piedziņu,1141.99,1,0,0,1,0,0,0,0,0
1962159,29,Rīgas rajona tiesa,290771,Pirmo reizi,11/16/2016,5/10/2017,parāda piedziņa,12659.88,1,1,0,1,2,1,0,0,0
1962203,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,290568,Pirmo reizi,11/16/2016,5/24/2017,par parāda piedziņu,6461.30,1,0,0,1,2,1,0,0,0
1962206,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,260874,Pirmo reizi,11/16/2016,9/28/2017,par parāda piedziņu,4917.91,1,0,0,1,3,1,0,0,0
1962209,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,160766,Pirmo reizi,11/16/2016,11/9/2017,par parāda piedziņu,4319.77,1,0,0,1,2,1,0,0,0
1962216,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,090470,Pirmo reizi,11/16/2016,11/9/2017,par parāda piedziņu,6772.43,1,0,0,1,3,1,0,0,0
1962222,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,050856,Pirmo reizi,11/16/2016,7/3/2017,par parāda piedziņu,4115.13,1,0,0,1,5,1,0,0,1
1962233,2,Alūksnes rajona tiesa,290167,Pirmo reizi,11/16/2016,4/13/2017,par parāda piedziņu,2466.00,1,0,0,1,3,1,0,0,0
1962263,26,Rīgas pilsētas Latgales priekšpilsētas tiesa,030180,Pirmo reizi,11/16/2016,2/7/2017,maza apmēra prasībā par naudas piedziņu,935.46,1,0,0,1,0,0,0,0,0
1962263,22,Daugavpils tiesa,091071,CPL 32.1 panta kārtībā (ātrākas izskatīšanas nodrošināšanai),2/10/2017,4/3/2017,maza apmēra prasībā par naudas piedziņu,935.46,1,0,0,1,0,0,0,0,0
